song,artist,url,lyrics,year
Wonderful World,James Morrison,https://www.azlyrics.com/lyrics/jamesmorrison/wonderfulworld.html,"I've been down so low
People look at me and they know
They can tell something is wrong
Like I don't belong

Staring through a window
Standing outside, they're just too happy to care tonight
I want to be like them
But I'll mess it up again

I tripped on my way in
And got kicked outside, everybody saw...

And I know that it's a wonderful world
But I can't feel it right now
Well I thought that I was doing well 
But I just want to cry now
Well I know that it's a wonderful world
From the sky down to the sea
But I can only see it when you're here, here with me

Sometimes I feel so full of love
It just comes spilling out
It's uncomfortable to see
I give it away so easily
But if I had someone I would do anything
I'd never, never, ever let you feel alone
I won't I won't leave you, on your own

But who am I to dream?
Dreams are for fools, they let you down...

And I know that it's a wonderful world
But I can't feel it right now
Well I thought that I was doing well 
But I just want to cry now
Well I know that it's a wonderful world
From the sky down to the sea
But I can only see it when you're here, here with me

And I wish that I could make it better
I'd give anything for you to call me, or maybe just a little letter
Oh, we could start again

And I know that it's a wonderful world
But I can't feel it right now
Well I thought that I was doing well 
But I just want to cry now
Well I know that it's a wonderful world
From the sky down to the sea
But I can only see it when you're here, here with me

And I know that it's a wonderful world
I can't feel it right now
I got all the right clothes to wear
I just want to cry now
Well I know that it's a wonderful world
From the sky down to the sea
But I can only see it when you're here, here with me

And I know that it's a wonderful world
When you're with me",2006
Smiley Faces,Gnarls Barkley,https://www.azlyrics.com/lyrics/gnarlsbarkley/smileyfaces.html,"[Verse]
What did you do? What did you say?
Did you walk - or did you run away?
Where are you now? Where have you been?
Did you go alone - or did you bring a friend?

[Hook #1]
I need to know this - cause I notice when you're smilin'
Out in the sun havin' fun and you're feelin' free
And I can tell you know how hard this life can be
But you keep on smilin' for me

[Verse]
What went right? What went wrong?
Was it the story - or was it the song?
Was it overnight - or did it take you long?
Was knowing your weakness what made you strong?

[Hook #2]
Or all the above - oh how I love to see you smilin'
And oh yeah - take a little pain just in case
You need something warm to embrace
To help you put on a smilin' face
Hey, put on a smilin' face

[Bridge]
Don't you go off into the new day with any doubt
Here's a summary of somethin' that you could smile about:
Say for instance, my girlfriend she bugs me all the time
But the irony of it all is that she loves me all the time

[Hook #3]
I want to be you - whenever I see you smilin'
Cause it's easily one of the hardest things to do
Your worries and fears become your friends
And they end up smilin' at you
Put on a smilin' face",2006
Have a Nice Day,Stereophonics,https://www.azlyrics.com/lyrics/stereophonics/haveaniceday.html,"San Francisco Bay
Past pier thirty nine
Early p.m.
Can't remember what time
Got the waiting cab
Stopped at the red light
Address, unsure of
But it turned out just right

It started straight off
""Coming here is hell""
That's his first words
We asked what he meant
He said "" where ya' from?""
We told him our lot
""When ya' take a holiday
Is this what you want?""

So have a nice day
Have a nice day
Have a nice day
Have a nice day

Lie around all day
Have a drink to chase
""Yourself and tourists, yeah
That's what I hate""
He said ""We're going wrong
We've all become the same
We dress the same ways
Only our accents change

So have a nice day
Have a nice day
Have a nice day
Have a nice day

Swim in the ocean
That be my dish
I drive around all day
And kill processed fish
It's all money gum
No artists anymore
You're only in it now
To make more, more, more

So have a nice day
Have a nice day
Have a nice day
Have a nice day

Have a nice day
Have a nice day
Have a nice day
Have a nice day",2001
Forever,Chris Brown,https://www.azlyrics.com/lyrics/chrisbrown/forever.html,"1, 2, 3, 4

Hey, hey, oh
Hey, hey, oh

It's you and me
Moving at the speed of light into eternity, yeah
Tonight is the night to join me in the middle of ecstasy
Feel the melody in the rhythm of the music around you, around you
Imma take you there, Imma take you there
So don't be scared
I'm right here, baby
We can go anywhere, go anywhere
But first it's your chance
Take my hand come with me

It's like I've waited my whole life for this one night
It's gon' be me you and the dance floor
'Cause we've only got one night
Double your pleasure
Double your fun and dance
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever, girl, forever
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever on the dance floor

Feels like we're on another level
Feels like our love's intertwined
We can be two rebels breaking the rules
Me and you, you and I
All you got to do is watch me
Look what I can do with my feet
Baby, feel the beat inside
I'm driving, you can take the front seat
Just need you to trust me
Oh, ah, oh
It's like

It's like I've waited my whole life for this one night
It's gon' be me you and the dance floor
'Cause we've only got one night
Double your pleasure
Double your fun and dance
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever, girl, forever
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever on the dance floor

It's a long way down
We're so high off the ground
Sending for an angel to bring me your heart
Girl, where did you come from?
Got me so undone
Gazing in your eyes got me singing what a beautiful lady
No ifs, ands or maybes
I'm releasing my heart and it's feeling amazing
There's no one else that matters
You love me and I won't let you fall, girl
Let you fall, girl, oh
Ah, ah, yeah, yeah
I won't let you fall, let you fall
Let you fall oh oh
Yeah, yeah
Yeah, yeah
It's like

It's like I've waited my whole life for this one night
It's gon' be me you and the dance floor
'Cause we've only got one night
Double your pleasure
Double your fun and dance
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever, girl, forever
Forever (ever, ever)
Forever (ever, ever)
Forever (ever, ever)
Forever on the dance floor

Oh, ah, ah, ah, ah, ah
Yeah
Forever (ever, ever, ever)
Forever, ever, ah",2007
Girlfriend,Avril Lavigne,https://www.azlyrics.com/lyrics/avrillavigne/girlfriend.html,"Hey! Hey! You! You!
I don't like your girlfriend!
No way! No way!
I think you need a new one
Hey! Hey! You! You!
I could be your girlfriend
Hey! Hey! You! You!
I know that you like me
No way! No way!
You know it's not a secret
Hey! Hey! You! You!
I want to be your girlfriend

You're so fine
I want you mine
You're so delicious
I think about you all the time
You're so addictive
Don't you know what I could do to make you feel alright (alright, alright, alright)?
Don't pretend. I think you know I'm damn precious
Andâhell, yeah!â
I'm the motherfucking princess
I can tell you like me too, and you know I'm right (I'm right, I'm right, I'm right)

She's like so whatever
You could do so much better
I think we should get together now
And that's what everyone's talking about!

Hey! Hey! You! You!
I don't like your girlfriend!
No way! No way!
I think you need a new one
Hey! Hey! You! You!
I could be your girlfriend
Hey! Hey! You! You!
I know that you like me
No way! No way!
You know it's not a secret
Hey! Hey! You! You!
I want to be your girlfriend

I can see the way, I see the way you look at me
And even when you look away I know you think of me
I know you talk about me all the time again and again (again, again, again)
So, come over here, tell me what I want to hear
Better yet make your girlfriend disappear
I don't want to hear you say her name ever again (and again, and again, and again)

She's like so whatever
You could do so much better
I think we should get together now
And that's what everyone's talking about!

Hey! Hey! You! You!
I don't like your girlfriend!
No way! No way!
I think you need a new one
Hey! Hey! You! You!
I could be your girlfriend
Hey! Hey! You! You!
I know that you like me
No way! No way!
You know it's not a secret
Hey! Hey! You! You!
I want to be your girlfriend

[2x]
In a second you'll be wrapped around my finger
'Cause I can, 'cause I can do it better
There's no other
So, when's it gonna sink in?
She's so stupid
What the hell were you thinking?!

[2x]
Hey! Hey! You! You!
I don't like your girlfriend!
No way! No way!
I think you need a new one
Hey! Hey! You! You!
I could be your girlfriend
No way! No way!
Hey! Hey! You! You!
I know that you like me
No way! No way!
You know it's not a secret
Hey! Hey! You! You!
I want to be your girlfriend
No way! No way!

Hey! Hey!",2007
Better,Regina Spektor,https://www.azlyrics.com/lyrics/reginaspektor/better.html,"If I kiss you where it's sore 
If I kiss you where it's sore 
Will you feel better, better, better 
Will you feel anything at all 
Will you feel better, better, better 
Will you feel anything at all 

Born like sisters to this world 
In a town where blood ties are only blood 
If you never say your name out loud to anyone 
They can never ever call you by it 

If I kiss you where it's sore 
If I kiss you where it's sore 
Will you feel better, better, better 
Will you feel anything at all 
Will you feel better, better, better 
Will you feel anything at all 

You're getting sadder, getting sadder, getting sadder, getting sadder 
And I don't understand, and I don't understand 
But if I kiss you where it's sore 
If I kiss you where it's sore 
Will you feel better, better, better 
Will you feel anything at all 
Will you feel better, better, better 
Will you feel anything at all 
Anything at all 
Will you feel anything at all 
Anything at all 
Will you feel anything at all 
Anything at all...",2006
Martha My Dear,The Beatles,https://www.azlyrics.com/lyrics/beatles/marthamydear.html,"Martha my dear though I spend my days in conversation
Please
Remember me Martha my love
Don't forget me Martha my dear

Hold your head up you silly girl look what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl

Take a good look around you
Take a good look you're bound to see
That you and me were meant to be for each other
Silly girl

Hold your hand out you silly girl see what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl

Martha my dear you have always been my inspiration
Please
Be good to me Martha my love
Don't forget me Martha my dear",1968
Cabron,Red Hot Chili Peppers,https://www.azlyrics.com/lyrics/redhotchilipeppers/cabron.html,"Cabron
Cabron
Cabron
Cabron

I see you in the park
You're always wearing Dodger blue
Mad-doggin me and anyone from any other crew
I am small but I am strong
I'll get it on with you
If you want me to
What else can I do?
Everyone would take a cue from anything you do
If you want them to
What else can they do?
I don't want to fight
I want to get along with you
This time of night's for singing songs about the local news

Cabron
Cabron
Cabron
Cabron

I come around and make peace get down have a barbecue
Let's keep the moon awake and do electric boogaloo
I am small but I am strong
You see I'm just like you
If you only knew
That I'm just like you
All the world would take a cue from anything you do
If you only knew
That they're just like you
I don't want to fight
I want to get along with you
This time of night's for singing songs about the local news

I don't want to fight
I want to get along with you
This time of night's for singing songs about the local news

Cabron
Cabron

Cabron
Cabron

Cabron
Cabron

Cabron
Cabron
If you want me too
What else can I do?
Cause I'm just like you
If you only knew

Cabron
Cabron",2002
Cherry Lips (Go Baby Go!),Garbage,https://www.azlyrics.com/lyrics/garbage/cherrylipsgobabygo.html,"She gave you everything she had 
But she was young and dumb 
She'd just turned 21 
She didn't care to hang around 
So when the shit came down why she was nowhere to be found 
This life can turn a good girl bad 
She was the sweetest thing that you had ever seen 

You're so such a delicate boy 
In the hysterical realm 
Of an emotional landslide 
In physical terms 

With your cherry lips and golden curls 
You could make grown men gasp when you go walking past 
And in your hot pants and high heels 
They could not believe that such a body was for real 
It seemed like rainbows would appear 
Whenever you came near the clouds would disappear 
Because you looked just like a girl 
Your baby blues would flash and suddenly a spell was cast 

You're so such a delicate boy 
In the hysterical realm 
Of an emotional landslide 
In physical terms 

You hold a candle in your heart
You shine the light on hidden parts 
You make the whole world wanna dance 
You bought yourself a second chance 

Go baby go go 
We're right behind you 
Go baby go go 
Yeah, we're looking at you 
Go baby go go 
Oh ,we're right behind you 
Go baby go baby 
Yeah, we're right behind you 
Go baby go baby 
Oh, we're right behind you 
Go baby go baby 
Yeah, we're looking at you 
Go baby go baby 
Oh, we're right behind you 
Go baby go baby 
Yeah, we're looking at you 

You hold a candle in your heart 
Go baby go go 
You shine the light on hidden parts 
Go baby go go 
You make the whole world wanna dance 
Go baby go go 
You bought yourself a second chance 
Go baby go baby go 
Delicate boy 
Go baby go baby go 
In the hysterical realm 
Go baby go baby go 
Of an emotional landslide 
Go baby go baby go 
In physical terms 
Go baby go go 
Go 

Yeah, we're looking at you 
Go baby go go 
Oh, we're right behind you",2001
Maxwell's Silver Hammer,The Beatles,https://www.azlyrics.com/lyrics/beatles/maxwellssilverhammer.html,"Joan was quizzical, studied pataphysical
Science in the home
Late nights all alone with a test-tube ohh oh oh oh
Maxwell Edison majoring in medicine
Calls her on the phone
Can I take you out to the pictures, Joan?
But as she's getting ready to go
A knock comes on the door

Bang, bang, Maxwell's silver hammer
Came down upon her head
Bang, bang, Maxwell's silver hammer
Made sure that she was dead

Back in school again Maxwell plays the fool again
Teacher gets annoyed
Wishing to avoid an unpleasant scene
She tells Max to stay when the class has gone away
So he waits behind
Writing 50 times ""I must not be so"" oh oh oh
But when she turns her back on the boy
He creeps up from behind

Bang, bang, Maxwell's silver hammer
Came down upon her head
Do do do do do
Bang, bang, Maxwell's silver hammer
Made sure that she was dead

P.C. Thirty-One said ""We caught a dirty one""
Maxwell stands alone
Painting testimonial pictures ohh oh oh oh
Rose and Valerie screaming from the gallery
Say he must go free (Maxwell must go free)
The judge does not agree and he tells them so oh oh oh
But as the words are leaving his lips
A noise comes from behind

Bang, bang, Maxwell's silver hammer
Came down upon his head
Do do do do do
Bang, Bang, Maxwell's silver hammer
Made sure that he was dead
Wow wow wow oh!
Do do do do do

Silver hammer Max",1969
Trapped by love,Manu Chao,https://www.azlyrics.com/lyrics/manuchao/trappedbylove.html,"When you come I feelin better
Sky is blue you say forever
Ooh ooh, I've been trapped by love
Then you go so change the weather
Sky is grey bit more than ever
Ooh ooh, I've been trapped by love...
I've been trapped by love
I've been trapped by love
I've been trapped by love...

So my beer now taste so bitter
But I can't find anything sweeter
Ooh ooh, I've been trapped by love
Then you come and I feel better
See my eyes they're full of water
Then again you go
So change the weather...

Askin for the next together
I've been trapped by love
I've been trapped by love
I've been trapped by love...

When you come I feelin better
Sky is blue you say forever
Ooh ooh, I've been trapped by love
Then you come and I feel better
See my eyes they're full of water
Then again you go
So change the weather...

Askin for the next together
Askin for the next together
I've been trapped by love
I've been trapped by love
I've been trapped by love!
I've been trapped by love!",2001
Bottom Of the Barrel,Amos Lee,https://www.azlyrics.com/lyrics/amoslee/bottomofthebarrel.html,"I keep on livin',
to keep from cryin'.
I keep on dreamin',
to keep from dyin'.
I keep on trying,
I aint gonna stop.

Get right down to the bottom of the barrel and float back on top.

We all know someone,
whos always hurtin',
The sun is shinin', 
they draw the curtain. 
One thing for certain,
the pain aint gonna stop. 

You get right down to the bottom of the barrel and float back on top.

Cuz i know the grass,
is always greener in someone else's yard. 
And the world is so much meaner,
when your heart is hard.

I go out walkin',
in any season.
It could be rainin',
it could be freezin'.
I don't need no reason,
it's just so pleasin'.
And i can't stop. 

You get right down to the bottom of the barrel and float back on top.

Tou get right down to the bottom of the barrel and float back on top.",2005
Touch Me,The Doors,https://www.azlyrics.com/lyrics/doors/touchme.html,"Yeah! Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

Now, I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

Come on, come on, come on, come on
Now touch me, baby
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I
I'm gonna love you
Till the heavens stop the rain
I'm gonna love you
Till the stars fall from the sky for you and I

Stronger than dirt",1969
Zak And Sara,Ben Folds,https://www.azlyrics.com/lyrics/benfolds/zakandsara.html,"Sara spelled without an 'h' was getting bored
On a Peavea amp in 1984
While Zak without a 'c' tried out some new guitars
Playing Sara-with-no-h's favourite song

(La da da da, la da da, la da da)
(La da da da, la da da, la da da) 

Zak and Sara

Often Sara would have spells where she lost time
She saw the future, she heard voices from inside
The kind of voices she would soon learn to deny
Because at home they got her smacked

(La da da da, la da da, la da da)
(La da da da, la da da, la da da) 

Zak and Sara
Zak and Sara

Zak called his dad about layaway plans
And Sara told the friendly salesman that:
""You'll all die in your cars,
And why's it gotta be dark?
And you're all working in a submarine""

(Asshole) 

She saw the lights, she saw the pale English face
Some strange machines repeating beats and thumping bass
Visions of pills that put you in a loving trance
That make it possible for all white boys to dance
And when Zak finished Sara's song, Sara clapped

(La da da da, la da da, la da da)
(La da da da, la da da, la da da) 

Zak and Sara
Zak and Sara",2001
Make It Mine,Jason Mraz,https://www.azlyrics.com/lyrics/jasonmraz/makeitmine.html,"Wake up everyone
How can you sleep at a time like this
Unless the dreamer is the real you
Listen to your voice
The one that tells you to taste past the tip of your tongue
Leap and the net will appear

I don't wanna wake before
The dream is over
I'm gonna make it mine
Yes I, I know it
I'm gonna make it mine
Yes I'll make it all mine

I keep my life on a heavy rotation
Requesting that it's lifting you up
Up up and away
And over to a table at the Gratitude CafÃ©

And I am finally there
And all the angels they'll be singing
Ah la la la ah la la la I la la la la love you

Well I don't wanna break before
The tour is over
I'm gonna make it mine
Yes I... I'll own it
I'm gonna make it mine
Yes I'll make it all mine

Timing's everything
And this time there's plenty
I am balancing
Careful and steady
And reveling in energy that everyone's emitting

Well I don't wanna wait no more
Oh I wanna celebrate the whole world
I'm gonna make it mine
Oh yes I'm following your joy
I'm gonna make it mine
Because I... I am open
I'm gonna make it mine
That's why I will show it
I'm gonna make it all mine
Gonna make, gonna make, gonna make, gonna make it, make it, make it mine
All mine, yes I'll make it all mine",2008
Two of Us,The Beatles,https://www.azlyrics.com/lyrics/beatles/twoofus.html,"[""I Dig A Pygmy"" by Charles Hawtrey and the Deaf Aids. Phase one, in which Doris gets her oats.]

Two of us riding nowhere
Spending someone's
Hard earned pay
You and me Sunday driving
Not arriving
On our way back home
We're on our way home
We're on our way home
We're going home

Two of us sending postcards
Writing letters
On my wall
You and me burning matches
Lifting latches
On our way back home
We're on our way home
We're on our way home
We're going home

You and I have memories
Longer than the road that stretches out ahead

Two of us wearing raincoats
Standing solo
In the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home

You and I have memories
Longer than the road that stretches out ahead

Two of us wearing raincoats
Standing solo
In the sun
You and me chasing paper
Getting nowhere
On our way back home
We're on our way home
We're on our way home
We're going home

[We're going home, you better believe it. Goodbye.]",1970
Wish I,Jem,https://www.azlyrics.com/lyrics/jem/wishi.html,"Baby, you're sailing today
Baby, you're sailing away
Sugar, wish I could go too
But honey you know
I'm happy for you

Wish I, I wish I, I wish I
Wish I was going too

Baby, your ship has come in
Baby, adventures will begin
Sugar, don't you worry 'bout me
Coz honey you know
Want you to be happy

Wish I, I wish I, I wish I
Wish I was going too

But if you find that you don't like it
That the people there aren't inviting
Or that city life is too frightening
Won't you come home
But if you find that you don't like it
That the people there aren't inviting
Or that city life is too frightening
Won't you come home
Please come home

Wish I, I wish I, I wish I
Wish I was going too
Wish I, I wish I, I wish I
Wish I was going too",2004
Let's Go Surfing,The Drums,https://www.azlyrics.com/lyrics/drums/letsgosurfing.html,"Wake up, it's a beautiful morning
Honey, while the stars are still shining
Wake up, would you like to go with me
Honey, take a run down to the beach

Oh momma, I wanna go surfin'
Oh momma, I don't care about nothing

Wake up, there's a new kid in the town
Honey, he's moving into the big house
Remember when I was so very hopeless
Darling, he's gonna make it all better

Oh momma, I wanna go surfin'
Oh momma, I don't care about nothing

Down down baby down by the rollercoaster
Sweet sweet baby I'll never let you go
Down down baby down by the rollercoaster
Sweet sweet baby I'll never let you go

Down down baby down by the rollercoaster
Sweet sweet baby I'll never let you go
Down down baby down by the rollercoaster
Sweet sweet baby I'll never let you go

Oh momma, I wanna go surfin'
Oh momma, I don't care about nothing
Oh momma, I wanna go surfin'
Oh momma, I don't care about nothing",P:  
Mercy,Duffy,https://www.azlyrics.com/lyrics/duffy/mercy.html,"Hit the beat and take it to the bass now

I love you
But I gotta stay true
My morals got me on my knees
I'm beggin' please
Stop playin' games

I don't know what this is
But you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell.

You got me beggin' you for mercy
Why won't you release me
You got me beggin' you for mercy
Why won't you release me
I said release me

Now you think that I
Will be somethin' on the side
But you got to understand
That I need a man
Who can take my hand
Yes I do

I don't know what this is
But you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell

You got me beggin' you for mercy
Why won't you release me
You got me beggin' you for mercy
Why won't you release me
I said you better release me

[Background:]
You look at me and think we're the same kind
'Cause you don't know what I've got in my mind
I want a bit more than I'm asking for
But I just don't want to waste my time
You think that I'll be the other girl
Just like there's nothing in this world
I wanna have fun, go get me some
I just don't know where you're coming from

I'm beggin' you for mercy
Just why won't you release me
I'm beggin' you for mercy
You got me beggin', you got me beggin', you got me beggin'

Mercy
Why won't you release me
I'm beggin' you for mercy
Why won't you release me

You got me beggin' you for mercy
I'm beggin' you for mercy
I'm beggin' you for mercy
I'm beggin' you for mercy
I'm beggin' you for mercy
Why won't you release me

Break it down

Mercy
Begging you for mercy
You got me begging down on my knees
I said, you got me begging
Begging you for mercy
You got me begging
Begging you for mercy",2008
Foundations,Kate Nash,https://www.azlyrics.com/lyrics/katenash/foundations.html,"Thursday night,
Everything's fine,
Except you've got that look in your eye,
When I'm telling a story
And you find it boring
You're thinking of something to say.
You'll go along with it then drop it
And humiliate me in front of our friends.

Then I'll use that voice that you find annoyin'
And say something like
""Yeah, intelligent input darlin'. Why don't you just have another beer then?""

Then you'll call me a ""bitch"" and everyone we're with will be embarrassed,
And I won't give a shit.

My fingertips are holding onto
The cracks in our foundation,
And I know that I should let go,
But I can't.
And every time we fight
I know it's not right,
Every time that you're upset and I smile
I know I should forget
But I can't.

You said I must eat so many lemons,
'Cause I am so bitter.
I said, ""I'd rather be with your friends, mate,
'Cause they are much fitter.""

Yes it was childish
And you got aggressive
And I must admit that I was a bit scared,
But it gives me thrills to wind you up.

My fingertips are holding onto
The cracks in our foundation,
And I know that I should let go,
But I can't.
And every time we fight
I know it's not right,
Every time that you're upset and I smile
I know I should forget,
But I can't.

Your face is pasty,
'Cause you've gone and got so wasted,
What a surprise,
Don't want to look at your face,
'Cause it's making me sick.

You've gone and got sick on my trainers,
I only got these yesterday.
Oh my gosh, I cannot be bothered with this.

Well I'll leave you there 'til the mornin',
And I purposely won't turn the heating on
And dear God, I hope I'm not stuck with this one.

My fingertips are holding onto
The cracks in our foundation,
And I know that I should let go,
But I can't.
And every time we fight
I know it's not right,
Every time that you're upset and I smile
I know I should forget
But I can't.

And every time we fight
I know it's not right,
Every time that you're upset and I smile.
I know I should forget
But I can't.

And every time we fight
I know it's not right,
Every time that you're upset and I smile.
I know I should forget
But I can't.",2007
Me And Julio Down By The Schoolyard,Paul Simon,https://www.azlyrics.com/lyrics/paulsimon/meandjuliodownbytheschoolyard.html,"The mama pajama rolled out of bed
And she ran to the police station
When the papa found out he, began to shout
And he started the investigation

It's against the law
It was against the law
What mama saw
It was against the law

The mama looked down and spit on the ground
Every time my name gets mentioned
The papa said, ""Oy, if I get that boy
I'm gonna put him in the house of detention""

Well, I'm on my way
I don't know where I'm going
I'm on my way
I'm taking my time
But I don't know where
Good-bye to Rosie, the Queen of Corona
See you, me and Julio
Down by the schoolyard
See you, me and Julio
Down by the schoolyard

In a couple of days they come and
Take me away
But the press let the story leak
And when the radical priest
Come to get me released
We was all on the cover of Newsweek

And I'm on my way
I don't know where I'm going
I'm on my way
I'm taking my time
But I don't know where
Good-bye to Rosie, the Queen of Corona
See you, me and Julio
Down by the schoolyard
See you, me and Julio
Down by the schoolyard",1972
Do You Remember,Jack Johnson,https://www.azlyrics.com/lyrics/jackjohnson/doyouremember.html,"Do you remember when we first met? I sure do.
It was some time in early September
But you were lazy about it, you made me wait around
I was so crazy about you I didn't mind

So, I was late for class, I locked my bike to yours
It wasn't hard to find â you painted flowers on it
Guess that I was afraid that if you rolled away
You might not roll back my direction real soon.

Well, I was crazy about you then and now
The craziest thing of all,
Over ten years have gone by
And you're still mine,
We're locked in time
Let's rewind

Do you remember when we first moved in together?
The piano took up the living room
You'd play me boogie woogie, I played you love songs
You'd say we're playing house, now you still say we are.

We built our get away up in a tree we found.
We felt so far away, but we were still in town.
Now I remember watching that old tree burn down
I took a picture that I don't like to look at.

Well, all these times they come and go
And alone don't seem so long
Over ten years have gone by
We can't rewind,
We're locked in time
But you're still mine

Do you remember?",2005
Sir Duke,Stevie Wonder,https://www.azlyrics.com/lyrics/steviewonder/sirduke.html,"Music is a world within itself
With a language we all understand
With an equal opportunity
For all to sing, dance and clap their hands
But just because a record has a groove
Don't make it in the groove
But you can tell right away at letter A
When the people start to move

They can feel it all over
They can feel it all over people
They can feel it all over
They can feel it all over people

Music knows it is and always will
Be one of the things that life just won't quit
But here are some of music's pioneers
That time will not allow us to forget
For there's Basie, Miller, Satchmo
And the king of all Sir Duke
And with a voice like Ella's ringing out
There's no way the band can lose

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
You can feel it all over people

You can feel it all over
You can feel it all over people
You can feel it all over
I can feel it all over - all over now people

Can't you feel it all over
Come on let's feel it all over people
You can feel it all over
Everybody - all over people",1976
All Day and All of the Night,The Kinks,https://www.azlyrics.com/lyrics/kinks/alldayandallofthenight.html,"I'm not content to be with you in the daytime
Girl I want to be with you all of the time
The only time I feel alright is by your side
Girl I want to be with you all of the time
All day and all of the night
All day and all of the night
All day and all of the night

I believe that you and me last forever
Oh yea, all day and nighttime yours, leave me never
The only time I feel alright is by your side
Girl I want to be with you all of the time
All day and all of the night
All day and all of the night
Oh, come on...

I believe that you and me last forever
Oh yea, all day and nighttime yours, leave me never
The only time I feel alright is by your side
Girl I want to be with you all of the time
All day and all of the night
All day and all of the night time
All day and all of the night",1964
Happy Phantom,Tori Amos,https://www.azlyrics.com/lyrics/toriamos/happyphantom.html,"And if I die today I'll be the happy phantom
And I'll go chasin' the nuns out in the yard
And I'll run naked through the streets without my mask on
And I will never need umbrellas in the rain
I'll wake up in strawberry fields every day
And the atrocities of school I can forgive
The happy phantom has no right to bitch
Oh who
The time is getting closer
Oh who
Time to be a ghost
Oh who
Every day we're getting closer
The sun is getting dim
Will we pay for who we been?

So if I die today I'll be the happy phantom
And I'll go wearin' my naughties like a jewel
They'll be my ticket to the universal opera
There's Judy Garland taking Buddha by the hand
And then these seven little men get up to dance
They say Confucius does his crossword with a pen
I'm still the angel to a girl who hates to sin

Oh who
The time is getting closer
Oh who
Time to be a ghost
Oh who
Every day we're getting closer
The sun is getting dim
Will I pay for who I've been, yeah?

Or will I see you dear and wish I could come back
You found a girl that you could truly love again
Will you still call for me when she falls asleep
Or do we soon forget the things we cannot see

Oh who
The time is getting closer
Oh who
Time to be a ghost
Oh who
Every day we're getting closer
The sun is getting dim
Will we pay for who we been?

And if I die today [3x]
I-I'm chasing nuns out in the yard",1992
Good Morning Good Morning,The Beatles,https://www.azlyrics.com/lyrics/beatles/goodmorninggoodmorning.html,"Good morning, good morning
Good morning, good morning
Good morning ah

Nothing to do to save his life call his wife in
Nothing to say but what a day how's your boy been
Nothing to do it's up to you
I've got nothing to say but it's OK

Good morning, good morning
Good morning ah

Going to work don't want to go feeling low down
Heading for home you start to roam then you're in town
Everybody knows there's nothing doing
Everything is closed it's like a ruin
Everyone you see is half asleep
And you're on your own you're in the street

After a while you start to smile now you feel cool
Then you decide to take a walk by the old school
Nothing is changed it's still the same
I've got nothing to say but it's OK

Good morning, good morning
Good morning ah

People running round it's five o'clock
Everywhere in town is getting dark
Everyone you see is full of life
It's time for tea and meet the wife

Somebody needs to know the time, glad that I'm here
Watching the skirts you start to flirt now you're in gear
Go to a show you hope she goes
I've got nothing to say but it's OK

Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good
Good morning, good morning, good",1967
In the Aeroplane Over the Sea,Neutral Milk Hotel,https://www.azlyrics.com/lyrics/neutralmilkhotel/intheaeroplaneoverthesea.html,"What a beautiful face
I have found in this place
That is circling all round the sun
What a beautiful dream
That could flash on the screen
In a blink of an eye and be gone from me
Soft and sweet
Let me hold it close and keep it here with me

And one day we will die
And our ashes will fly from the aeroplane over the sea
But for now we are young
Let us lay in the sun
And count every beautiful thing we can see
Love to be
In the arms of all I'm keeping here with me

What a curious life
We have found here tonight
There is music that sounds from the street
There are lights in the clouds
Anna's ghost all around
Hear her voice as it's rolling and ringing through me
Soft and sweet
How the notes all bend and reach above the trees

Oh how I remember you
How I would push my fingers through
Your mouth to make those muscles move
That made your voice so smooth and sweet
But now we keep where we don't know
All secrets sleep in winter clothes
With one you loved so long ago
Now he don't even know his name

What a beautiful face
I have found in this place
That is circling all round the sun
And when we meet on a cloud
I'll be laughing out loud
I'll be laughing with everyone I see
Can't believe how strange it is to be anything at all",1998
