song,artist,url,lyrics,year
The Reason,Hoobastank,https://www.azlyrics.com/lyrics/hoobastank/thereason.html,"I'm not a perfect person
There's many things I wish I didn't do
But I continue learning
I never meant to do those things to you
And so I have to say before I go
That I just want you to know

I've found a reason for me
To change who I used to be
A reason to start over new
And the reason is you

I'm sorry that I hurt you
It's something I must live with everyday
And all the pain I put you through
I wish that I could take it all away
And be the one who catches all your tears
That's why I need you to hear

I've found a reason for me
To change who I used to be
A reason to start over new
And the reason is you

And the reason is you
And the reason is you
And the reason is you

I'm not a perfect person
I never meant to do those things to you
And so I have to say before I go
That I just want you to know

I've found a reason for me
To change who I used to be
A reason to start over new
And the reason is you

I've found a reason to show
A side of me you didn't know
A reason for all that I do
And the reason is you",2003
Foolish Games,Jewel,https://www.azlyrics.com/lyrics/jewel/foolishgames.html,"You took your coat off and stood in the rain
You're always crazy like that
And I watched from my window
Always felt I was outside looking in on you
You're always the mysterious one with
Dark eyes and careless hair
You were fashionably sensitive
But too cool to care
You stood in my doorway, with nothing to say
Besides some comment on the weather

Well in case you failed to notice
In case you failed to see
This is my heart bleeding before you
This is me down on my knees, and

These foolish games are tearing me apart
And your thoughtless words are breaking my heart
You're breaking my heart

You're always brilliant in the morning
Smoking your cigarettes and talking over coffee
Your philosophies on art, Baroque moved you
You loved Mozart; and you'd speak of your loved ones
As I clumsily strummed my guitar

You'd teach me of honest things
Things that were daring, things that were clean
Things that knew what an honest dollar did mean
I hid my soiled hands behind my back
Somewhere along the line, I must have gone
Off track with you

Excuse me, think I've mistaken you for somebody else
Somebody who gave a damn
Somebody more like myself

And these foolish games are tearing me
You're tearing me
You're tearing me apart
And your thoughtless words are breaking my heart
You're breaking my heart

You took your coat off
Stood in the rain
You're always crazy like that",1995
The Boy Who Blocked His Own Shot,Brand New,https://www.azlyrics.com/lyrics/brandnew/theboywhoblockedhisownshot.html,"If it makes you less sad, I will die by your hand
Hope you find out what you are; already know what I am
And if it makes you less sad, we'll start talking again
You can tell me how vile I already know that I am
I'll grow old, start acting my age
It'll be a brand new day in a life that you hate
A crown of gold, a heart that's harder than stone
And it hurts a whole lot, but it's missed when it's gone

Call me a safe bet, I'm betting I'm not
I'm glad that you can forgive, only hoping as time goes, you can forget

If it makes you less sad, I'll move out of this state
You can keep to yourself, I'll keep out of your way
And if it makes you less sad, I'll take your pictures all down
Every picture you paint, I will paint myself out
It's cold as a tomb, and it's dark in your room
When I sneak to your bed to pour salt in your wounds
So call it quits, or get a grip
You say you wanted a solution; you just wanted to be missed

Call me a safe bet, I'm betting I'm not
I'm glad that you can forgive, only hoping as time goes, you can forget
So you can forget, you can forget

You are calm and reposed
Let your beauty unfold
Pale white, like the skin stretched over your bones
Spring keeps you ever close
You are second-hand smoke
You are so fragile and thin, standing trial for your sins
Holding on to yourself the best you can
You are the smell before rain
You are the blood in my veins

Call me a safe bet, I'm betting I'm not
I'm glad that you can forgive, only hoping as time goes, you can forget",2003
I'm OK,Christina Aguilera,https://www.azlyrics.com/lyrics/christinaaguilera/imok.html,"Once upon a time there was a girl
In her early years she had to learn
How to grow up living in a war that she called home
Never know just where to turn for shelter from the storm
Hurt me to see the pain across my mother's face
Every time my father's fist would put her in her place
Hearing all the yelling I would cry up in my room
Hoping it would be over soon

Bruises fade father, but the pain remains the same
And I still remember how you kept me so afraid
Strength is my mother for all the love she gave
Every morning that I wake I look back at yesterday
And I'm OK

I often wonder why I've carried all this guilt
When it's you that helped me put up all these walls I've built
Shadows stir at night through a crack in the door
The echo of a broken child screaming ""please no more""
Daddy, don't you understand the damage you have done
For you it's just a memory, but for me it still lives on

Bruises fade father, but the pain remains the same
And I still remember how you kept me so, so afraid
Strength is my mother for all the love she gave
Every morning that I wake I look back at yesterday

It's not so easy to forget
All the marks you left along her neck
When I was thrown against cold stairs
And every day afraid to come home
In fear of what I might see next

Bruises fade father but the pain remains the same
And I still remember how you kept me so afraid
Strength is my mother for all the love you gave
Every morning that I wake I look back at yesterday
And I'm OK
I'm OK",2002
Sorry Seems to Be the Hardest Word,Elton John,https://www.azlyrics.com/lyrics/eltonjohn/sorryseemstobethehardestword.html,"What have I got to do to make you love me
What have I got to do to make you care
What do I do when lightning strikes me
And I wake to find that you're not there

What do I do to make you want me
What have I got to do to be heard
What do I say when it's all over
And sorry seems to be the hardest word

It's sad, (so sad) so sad
It's a sad, sad situation
And it's getting more and more absurd
It's sad, (so sad) so sad
Why can't we talk it over?
Oh, it seems to me
That sorry seems to be the hardest word

It's sad, (so sad) so sad
It's a sad, sad situation
And it's getting more and more absurd
It's sad, (so sad) so sad
Why can't we talk it over?
Oh, it seems to me
That sorry seems to be the hardest word

What do I do to make you love me
What have I got to do to be heard
What do I do when lightning strikes me
What have I got to do
What have I got to do
When sorry seems to be the hardest word",1976
My Skin,Natalie Merchant,https://www.azlyrics.com/lyrics/nataliemerchant/myskin.html,"Take a look at my body
Look at my hands
There's so much here
That I don't understand

Your face-saving promises
Whispered like prayers
I don't need them

'Cause I've been treated so wrong
I've been treated so long
As if I'm becoming untouchable

Well, contempt loves the silence
It thrives in the dark
With fine winding tendrils
That strangle the heart

They say that promises
Sweeten the blow
But I don't need them
No, I don't need them

I've been treated so wrong
I've been treated so long
As if I'm becoming untouchable

I'm a slow-dying flower
I'm a frost-killing hour
Sweet turning sour
And untouchable

Oh, I need
The darkness
The sweetness
The sadness
The weakness
Oh, I need this

I need
A lullaby
A kiss goodnight
Angel-sweet love of my life
Oh, I need this

I'm a slow-dying flower
Frost-killing hour
The sweet turning sour
And untouchable

Do you remember the way
That you touched me before?
All the trembling sweetness
I loved and adored?

Your face-saving promises
Whispered like prayers
I don't need them

I need
The darkness
The sweetness
The sadness
The weakness
I need this

I need
A lullaby
A kiss goodnight
Angel-sweet love of my life
Oh, I need this

Well, is it dark enough?
Can you see me?
Do you want me?
Can you reach me?
Or I'm leaving

Better shut your mouth
And hold your breath
You kiss me now
You catch your death
Oh, I mean this

Oh, I need this",1998
Wicked Game,Chris Isaak,https://www.azlyrics.com/lyrics/chrisisaak/wickedgame.html,"The world was on fire and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd meet somebody like you
And I never dreamed that I'd lose somebody like you

No, I don't want to fall in love (this girl is only gonna break your heart)
No, I don't want to fall in love (this girl is only gonna break your heart)
With you, with you (this girl is only gonna break your heart)

What a wicked game to play to make me feel this way
What a wicked thing to do, to let me dream of you
What a wicked thing to say, you never felt this way
What a wicked thing to do, to make me dream of you

And I don't wanna fall in love (this girl is only gonna break your heart)
No, I don't wanna fall in love (this girl is only gonna break your heart)
With you

The world was on fire and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd love somebody like you
And I never dreamed that I'd lose somebody like you

No, I don't wanna fall in love (this girl is only gonna break your heart)
No, I don't wanna fall in love (this girl is only gonna break your heart)
With you (this girl is only gonna break your heart)
With you (this girl is only gonna break your heart)
No, I... (this girl is only gonna break your heart)
(This girl is only gonna break your heart)

Nobody loves no one",1989
Right Where It Belongs,Nine Inch Nails,https://www.azlyrics.com/lyrics/nineinchnails/rightwhereitbelongs.html,"See the animal in his cage that you built
Are you sure what side you're on?
Better not look him too closely in the eye
Are you sure what side of the glass you are on?
See the safety of the life you have built
Everything where it belongs
Feel the hollowness inside of your heart
And it's all
Right where it belongs

[Chorus:]
What if everything around you
Isn't quite as it seems?
What if all the world you think you know
Is an elaborate dream?
And if you look at your reflection
Is it all you want it to be?
What if you could look right through the cracks?
Would you find yourself
Find yourself afraid to see?

What if all the world's inside of your head
Just creations of your own?
Your devils and your gods
All the living and the dead
And you're really all alone?
You can live in this illusion
You can choose to believe
You keep looking but you can't find the woods
While you're hiding in the trees

[Chorus:]
What if everything around you
Isn't quite as it seems?
What if all the world you used to know
Is an elaborate dream?
And if you look at your reflection
Is it all you want it to be?
What if you could look right through the cracks
Would you find yourself
Find yourself afraid to see?",2005
Konstantine,Something Corporate,https://www.azlyrics.com/lyrics/somethingcorporate/konstantine.html,"I can't imagine all the people that you know
And the places that you go
When the lights are turned down low
And I don't understand
All the things you've seen
But I'm slipping in between
You and your big dreams
It's always you in my big dreams

And you tell me
That it's over
But I can't stand here in a patch of four-leaf clover
And you're restless
And I'm naked
You gotta get out
You can't stand to see me shaking
No, could you let me go
I didn't think so

And you don't want to be here in the future
So you say
The present's just a pleasant
Interruption to the past
And you don't wanna look much closer
'Cause you're afraid to find out all this hope
You had sent into the sky by now had crashed
And it did because of me

And then you bring me home
Afraid to find out that you're alone, no
And I'm sleeping in your living room
We don't have much room
To live

And I had dreams that I would learn to play guitar
Maybe cross the country
Become a rockstar
And there was hope in me
That I could take you there
But dammit you're so young
But I don't think I care
And if I hurt you then I'm sorry
To just this guilt has got the best of me

And then you bring me home
'Cause we both know what it's like to be alone, no
And I'm dreaming in your living room
But we don't have much room
To live

And Konstantine is coming down the stairs
Doesn't she look good
Standing in her underwear?
And I've been thinking, what I've been thinking, you know
But she's been drinking
And it doesn't get me anywhere

And Konstantine came walking down the stairs
And all that I could do
Was touch her long blond hair
And I was thinking, what I was thinking ya know
But we've been drinking and it doesn't get me anywhere

This is because I can spell confusion with a K
It's hard to like it
It's to dying in another's arms
And why I had to try it

It's to Jimmy Eat World
And those nights in my car
But this time I'm alone
And I don't see those stars

I'm not your star
Isn't that what you said
What you thought this song meant
You thought this song meant

If this is what it takes
To lie in my mistakes
And live with what I did to you
And all the things I put you through

I always catch the clock it's 11:11
And now you wanna talk
It's not hard to dream
You'll always be my Konstantine

They'll never hurt you like I do
No, they'll never hurt you like I do
No, no, no, no, no, no, no, no, no

This is to a girl who got into my head
With all these pretty things she did
Hey baby, you know that you keep me up in bed

It's to a girl who got into my head
With all the fucked-up things I did
Hey maybe baby, you could keep me up in bed

My Konstantine
Spin around me like a dream
We played out on this movie screen
And I said
Did you know I've miss you
Did you know I've miss you
Did you know I've miss you
Did you know I miss you
Did you know I miss you
Did you know I miss you
Did you know I miss you

God, I miss you

And then you bring me home
And we'll go to sleep but this time not alone
No no
And you'll kiss me in your living room
And you see, no, that I've been missing in my living room
'Cause it's all you, yeah this is what I miss, what I miss

We don't have much room
I said, does anybody really need that room?
Because we all need a little bit of room
To live

My Konstantine",2000
Famous Blue Raincoat,Leonard Cohen,https://www.azlyrics.com/lyrics/leonardcohen/famousblueraincoat.html,"It's four in the morning, the end of December 
I'm writing you now just to see if you're better 
New York is cold, but I like where I'm living 
There's music on Clinton Street all through the evening. 
I hear that you're building your little house deep in the desert 
You're living for nothing now, I hope you're keeping some kind of record. 

Yes, and Jane came by with a lock of your hair 
She said that you gave it to her 
That night that you planned to go clear 
Did you ever go clear? 

Ah, the last time we saw you you looked so much older 
Your famous blue raincoat was torn at the shoulder 
You'd been to the station to meet every train 
And you came home without Lili Marlene 

And you treated my woman to a flake of your life 
And when she came back she was nobody's wife. 

Well I see you there with the rose in your teeth 
One more thin gypsy thief 
Well I see Jane's awake -- 

She sends her regards. 

And what can I tell you my brother, my killer 
What can I possibly say? 
I guess that I miss you, I guess I forgive you 
I'm glad you stood in my way. 

If you ever come by here, for Jane or for me 
Your enemy is sleeping, and his woman is free. 

Yes, and thanks, for the trouble you took from her eyes 
I thought it was there for good so I never tried. 

And Jane came by with a lock of your hair 
She said that you gave it to her 
That night that you planned to go clear -- 

Sincerely, L. Cohen",1971
She Has No Time,Keane,https://www.azlyrics.com/lyrics/keane/shehasnotime.html,"You think your days are uneventful
And no one ever thinks about you
She goes her own way
She goes her own way

You think your days are ordinary
And no one ever thinks about you
But we're all the same
And she can hardly breathe without you

She says she has no time
For you now
She says she has no time

Well, think about the lonely people
Or think about the day she found you
Or lie to yourself
And see it all dissolve around you

She says she has no time
For you now
She says she has no time
For you now
She says she has no time

Lonely people tumble downwards
And my heart opens up to you

When she says she has no time
For you now
She says she has no time
For you now
She says she has no time",2004
The Greatest,Cat Power,https://www.azlyrics.com/lyrics/catpower/thegreatest.html,"Once I wanted to be the greatest
No wind or waterfall could stall me
And then came the rush of the flood
Stars at night turned deep to dust

Melt me down
Into big black armour
Leave no trace of grace
Just in your honor
Lower me down
To culprit south
Make 'em wash a space in town
For the lead
And the dregs of my bed
I've been sleeping
Lower me down
Pin me in
Secure the grounds
For the later parade

Once I wanted to be the greatest
Two fists of solid rock
With brains that could explain
Any feeling

Lower me down
Pin me in
Secure the grounds
For the lead
And the dregs of my bed
I've been sleeping
For the later parade

Once I wanted to be the greatest
No wind or waterfall could stall me
And then came the rush of the flood
The stars at night turned deep to dust",2006
No Bravery,James Blunt,https://www.azlyrics.com/lyrics/jamesblunt/nobravery.html,"There are children standing here
Arms outstretched into the sky
Tears drying on their face
He has been here
Brothers lie in shallow graves
Fathers lost without a trace
A nation blind to their disgrace
Since he's been here

And I see no bravery
No bravery in your eyes anymore
Only sadness
And I see no bravery
No bravery in your eyes anymore
Only sadness
Only sadness

Houses burnt beyond repair
The smell of death is in the air
A woman weeping in despair says
He has been here
Tracer lighting up the sky
It's another families' turn to die
A child afraid to even cry out says
He has been here

And I see no bravery
No bravery in your eyes anymore
Only sadness
And I see no bravery
No bravery in your eyes anymore
Only sadness

There are children standing here
Arms outstretched into the sky
But no one asks the question why
He has been here
Old men kneel to accept their fate
Wives and daughters cut and raped
A generation drenched in hate
Says, he has been here

And I see no bravery
No bravery in your eyes anymore
Only sadness
And I see no bravery
No bravery in your eyes anymore

And I see no bravery
No bravery in your eyes anymore
Only sadness
And I see no bravery
No bravery in your eyes anymore
Only sadness
Only sadness",2004
Running Up That Hill,Placebo,https://www.azlyrics.com/lyrics/placebo/runningupthathill.html,"It doesn't hurt me
You want to feel how it feels?
You want to know, know that it doesn't hurt me?
You want to hear about the deal I'm making?

You
(If I only could, be running up that hill)
You and me
(If I only could, be running up that hill)

And if I only could
Make a deal with God
And get him to swap our places
Be running up that road
Be running up that hill
Be running up that building
If I only could, ooh

You don't want to hurt me
But see how deep the bullet lies
Unaware that I'm tearing you asunder
And there's a thunder in our hearts, baby
There's so much hate for the ones we love
Tell me we both matter, don't we?

You
(If I only could, be running up that hill)
You and me
(If I only could, be running up that hill)
You and me, won't be unhappy
(If I only could, be running up that hill)

And if I only could
Make a deal with God
And get him to swap our places
Be running up that road
Be running up that hill
Be running up that building
If I only could, ooh

C'mon, baby
C'mon, c'mon, darling
Let me steal this moment from you now
C'mon, angel
C'mon, c'mon, darling
Let's exchange the experience, ooh

And if I only could
Make a deal with God
And get him to swap our places
Be running up that road
Be running up that hill
With no problems

And if I only could
Make a deal with God
And get him to swap our places
Be running up that road
Be running up that hill
With no problems

If I only could
Be running up that hill
...",2003
Brothers in Arms,Dire Straits,https://www.azlyrics.com/lyrics/direstraits/brothersinarms.html,"These mist covered mountains
Are a home now for me
But my home is the lowlands
And always will be

Some day you'll return to
Your valleys and your farms
And you'll no longer burn
To be brothers in arms

Through these fields of destruction
Baptisms of fire
I've witnessed your suffering
As the battle raged high

And though they did hurt me so bad
In the fear and alarm
You did not desert me
My brothers in arms

There's so many different worlds
So many different suns
And we have just one world
But we live in different ones

Now the sun's gone to hell
And the moon riding high
Let me bid you farewell
Every man has to die

But it's written in the starlight
And every line in your palm
We're fools to make war
On our brothers in arms",1985
For No One,The Beatles,https://www.azlyrics.com/lyrics/beatles/fornoone.html,"Your day breaks, your mind aches
You find that all her words of kindness linger on
When she no longer needs you

She wakes up, she makes up
She takes her time and doesn't feel she has to hurry
She no longer needs you

And in her eyes you see nothing
No sign of love behind the tears
Cried for no one
A love that should have lasted years

You want her, you need her
And yet you don't believe her when she says her love is dead
You think she needs you

And in her eyes you see nothing
No sign of love behind the tears
Cried for no one
A love that should have lasted years

You stay home, she goes out
She says that long ago she knew someone but now he's gone
She doesn't need him

Your day breaks, your mind aches
There will be times when all the things she said will fill your head
You won't forget her

And in her eyes you see nothing
No sign of love behind the tears
Cried for no one
A love that should have lasted years",1966
A Whiter Shade of Pale,Procol Harum,https://www.azlyrics.com/lyrics/procolharum/awhitershadeofpale.html,"We skipped the light fandango
turned cartwheels 'cross the floor
I was feeling kinda seasick
but the crowd called out for more
The room was humming harder
as the ceiling flew away
When we called out for another drink
the waiter brought a tray
And so it was that later
as the miller told his tale
that her face, at first just ghostly,
turned a whiter shade of pale
She said, 'There is no reason
and the truth is plain to see.'
But I wandered through my playing cards
and would not let her be
one of sixteen vestal virgins
who were leaving for the coast
and although my eyes were open
they might have just as well've been closed
She said, 'I'm home on shore leave,'
though in truth we were at sea
so I took her by the looking glass
and forced her to agree
saying, 'You must be the mermaid
who took Neptune for a ride.'
But she smiled at me so sadly
that my anger straightway died
If music be the food of love
then laughter is its queen
and likewise if behind is in front
then dirt in truth is clean
My mouth by then like cardboard
seemed to slip straight through my head
So we crash-dived straightway quickly
and attacked the ocean bed",1995
I'm with You,Avril Lavigne,https://www.azlyrics.com/lyrics/avrillavigne/imwithyou.html,"I'm standing on a bridge
I'm waiting in the dark
I thought that you'd be here by now
There's nothing but the rain
No footsteps on the ground
I'm listening but there's no sound

Isn't anyone trying to find me?
Won't somebody come take me home?

It's a damn cold night
Trying to figure out this life
Won't you take me by the hand?
Take me somewhere new
I don't know who you are
But I... I'm with you
I'm with you

I'm looking for a place
I'm searching for a face
Is anybody here I know
'Cause nothing's going right
And everything's a mess
And no one likes to be alone

Isn't anyone trying to find me?
Won't somebody come take me home?

It's a damn cold night
Trying to figure out this life
Won't you take me by the hand?
Take me somewhere new
I don't know who you are
But I... I'm with you
I'm with you

Oh why is everything so confusing
Maybe I'm just out of my mind
Yeah-he-yaa, yeah-he-yah, yeah-he-yah, yeah-he-yah, yeah!

It's a damn cold night
Trying to figure out this life
Won't you take me by the hand?
Take me somewhere new
I don't know who you are
But I... I'm with you
I'm with you

Take me by the hand
Take me somewhere new
I don't know who you are
But I... I'm with you
I'm with you

Take me by the hand
Take me somewhere new
I don't know who you are
But I... I'm with you
I'm with you
I'm with you...",2002
Gabriel,Lamb,https://www.azlyrics.com/lyrics/lamb/gabriel.html,"I can fly
But I want his wings
I can shine even in the darkness
But I crave the light that he brings
Revel in the songs that he sings
My angel Gabriel

I can love
But I need his heart
I am strong even on my own
But from him I never want to part
He's been there since the very start
My angel Gabriel
My angel Gabriel

Bless the day he came to be
Angel's wings carried him to me
Heavenly

I can fly
But I want his wings
I can shine even in the darkness
But I crave the light that he brings
Revel in the songs that he sings
My angel Gabriel
My angel Gabriel
My angel Gabriel

My angel Gabriel
My angel Gabriel
My angel Gabriel
My angel, my angel, my angel
Gabriel, Gabriel",2001
Hush,Automatic Loveletter,https://www.azlyrics.com/lyrics/automaticloveletter/hush.html,"This is as quiet as it gets
Hush down now
Go to sleep
We were once
Perfect
Me and you
We'll never leave this room

H-H-H-Hush
You color my eyes red
Your loves not alive it's dead
This letters written itself inside-out again
When rivers turn to roads and lovers become trends
H-H-H-Hush this is where it ends

This is the calming before the storm
This absolution is always incomplete
It's always bittersweet

H-H-H-Hush
You color my eyes red
Your loves not alive it's dead
This letters written itself inside out again
When rivers turn to roads and lovers become trends
H-H-H-Hush this is where it ends

I won't make a sound so you don't wake
Don't wake don't wake
You don't wake
You don't wake

Hush
You color my eyes red
Your loves not alive it's dead
This letters written itself inside out again
When rivers turn to roads and lovers become trends
H-H-H-Hush this is where it ends
You color my eyes red
Your loves not alive it's dead
This letters written itself inside out again
When rivers turn to roads and lovers become trends
H-H-H-Hush this is where it ends
This is where it ends
This is where it ends...",P:  
Bother,Stone Sour,https://www.azlyrics.com/lyrics/stonesour/bother.html,"Wish I was too dead to cry
My self-affliction fades
Stones to throw at my creator
Masochists to which I cater
You don't need to bother;
I don't need to be 
I'll keep slipping farther
But once I hold on,
I won't let go 'til it bleeds

Wish I was too dead to care
If indeed I cared at all
Never had a voice to protest
So you fed me shit to digest
I wish I had a reason;
my flaws are open season
For this, I gave up trying
One good turn deserves my dying

You don't need to bother;
I don't need to be
I'll keep slipping farther
But once I hold on,
I won't let go 'til it bleeds

[Solo: Corey]

Wish I'd died instead of lived
A zombie hides my face
Shell forgotten
with its memories
Diaries left
with cryptic entries

And you don't need to bother;
I don't need to be
I'll keep slipping farther
But once I hold on,
I won't let go 'til it bleeds

You don't need to bother;
I don't need to be
I'll keep slipping farther
But once I hold on:
I'll never live down my deceit",2003
Atmosphere,Joy Division,https://www.azlyrics.com/lyrics/joydivision/atmosphere.html,"Walk in silence,
Don't walk away, in silence.
See the danger,
Always danger,
Endless talking,
Life rebuilding,
Don't walk away.

Walk in silence,
Don't turn away, in silence.
Your confusion,
My illusion,
Worn like a mask of self-hate,
Confronts and then dies.
Don't walk away.

People like you find it easy,
Naked to see,
Walking on air.
Hunting by the rivers,
Through the streets,
Every corner abandoned too soon,
Set down with due care.
Don't walk away, in silence,
Don't walk away.",ompi
Warwick Avenue,Duffy,https://www.azlyrics.com/lyrics/duffy/warwickavenue.html,"When I get to Warwick Avenue
Meet me by the entrance of the tube
We can talk things over a little time
Promise me you won't step outta line

When I get to Warwick Avenue
Please drop the past and be true
Don't think we're okay, just because I'm here
You hurt me bad, but I won't shed a tear

I'm leaving you for the last time baby
You think you're loving but you don't love me
I've been confused outta my mind lately
You think you're loving but I want to be free
Baby you've hurt me

When I get to Warwick Avenue
We'll spend an hour, but no more than two
Our only chance to speak once more
I showed you the answers, now here's the door

When I get to Warwick Avenue
I'll tell you baby that we're through

I'm leaving you for the last time baby
You think you're loving but you don't love me
I've been confused outta my mind lately
You think you're loving but you don't love me
I want to be free, baby you've hurt me

All the days spent together, I wished for better
But I didn't want the train to come
Now it's departed
I'm broken hearted, seems like we never started
All those days spent together, when I wished for better
And I didn't want the train to come

You think you're loving but you don't love me
I want to be free, baby you've hurt me
You don't love me, I want to be free
Baby you've hurt me",2008
When You're Gone,Avril Lavigne,https://www.azlyrics.com/lyrics/avrillavigne/whenyouregone.html,"I always needed time on my own
I never thought I'd need you there when I cry
And the days feel like years when I'm alone
And the bed where you lie
Is made up on your side

When you walk away I count the steps that you take
Do you see how much I need you right now?

When you're gone
The pieces of my heart are missing you
When you're gone
The face I came to know is missing too
When you're gone
The words I need to hear to always get me through the day
And make it OK
I miss you

I've never felt this way before
Everything that I do reminds me of you
And the clothes you left, they lay on the floor
And they smell just like you,
I love the things that you do

When you walk away
I count the steps that you take
Do you see how much I need you right now?

When you're gone
The pieces of my heart are missing you
When you're gone
The face I came to know is missing too
When you're gone
The words I need to hear
To always get me through the day
And make it okay
I miss you

We were made for each other
Out here forever
I know we were, yeah, yeah
All I ever wanted was for you to know
Everything I do, I give my heart and soul
I can hardly breathe, I need to feel you here with me, yeah

When you're gone
The pieces of my heart are missing you
When you're gone
The face I came to know is missing too
When you're gone
The words I need to hear will always get me through the day
And make it OK
I miss you",2007
Here with Me,Dido,https://www.azlyrics.com/lyrics/dido/herewithme.html,"I didn't hear you leave
I wonder how am I still here
And I don't want to move a thing 
It might change my memory

[Chorus:]
Oh I am what I am 
I'll do what I want 
But I can't hide
I won't go 
I won't sleep 
I can't breathe 
Until you're resting here with me
I won't leave 
I can't hide 
I cannot be 
Until you're resting here with me

I don't want to call my friends 
They might wake me from this dream
And I can't leave this bed
Risk forgetting all that's been

[Chorus]",1999
Tú,Shakira,https://www.azlyrics.com/lyrics/shakira/t.html,"Te regalo mi cintura
Y mis labios para cuando quieras besar
Te regalo mi locura
Y las pocas neuronas que quedan ya

Mis zapatos destenidos
El diario en el que escribo
Te doy hasta mis suspiros
Pero no te vayas mÃ¡s

Porque eres tÃº mi sol
La fe con que vivo
La potencia de mi voz
Los pies con que camino
Eres tÃº, amor, mis ganas de reÃ­r
El adiÃ³s que no sabrÃ© decir
Porque nunca podrÃ© vivir sin ti

Si algÃºn dÃ­a decidieras
Alejarte nuevamente de aquÃ­
CerrarÃ­a cada puerta
Para que nunca pudieras salir

Te regalo mis silencios
Te regalo mi nariz
Yo te doy hasta mis huesos
Pero quÃ©date aquÃ­

Porque eres tÃº mi sol
La fe con que vivo
La potencia de mi voz
Los pies con que camino
Eres tÃº, amor, mis ganas de reÃ­r
El adiÃ³s que no sabrÃ© decir
Porque nunca podrÃ© vivir sin ti",1998
Adam's Song,blink-182,https://www.azlyrics.com/lyrics/blink182/adamssong.html,"I never thought I'd die alone
I laughed the loudest who'd have known?
I traced the cord back to the wall
No wonder it was never plugged in at all

I took my time, I hurried up
The choice was mine I didn't think enough
I'm too depressed to go on
You'll be sorry when I'm gone

I never conquered, rarely came
Sixteen just held such better days
Days when I still felt alive
We couldn't wait to get outside
The world was wide, too late to try
The tour was over we'd survived
I couldn't wait 'til I got home
To pass the time in my room alone

I never thought I'd die alone
Another six months I'll be unknown
Give all my things to all my friends
You'll never step foot in my room again

You'll close it off, board it up
Remember the time that I spilled the cup
Of apple juice in the hall
Please tell mom this is not her fault

I never conquered, rarely came
Sixteen just held such better days
Days when I still felt alive
We couldn't wait to get outside
The world was wide, too late to try
The tour was over we'd survived
I couldn't wait 'til I got home
To pass the time in my room alone

I never conquered, rarely came
Tomorrow holds such better days
Days when I can still feel alive
When I can't wait to get outside
The world is wide, the time goes by
The tour is over, I've survived
I can't wait 'til I get home
To pass the time in my room alone",1999
