song,artist,url,lyrics,year
Breathe (2 AM),Anna Nalick,https://www.azlyrics.com/lyrics/annanalick/breathe2am.html,"2 AM and she calls me 'cause I'm still awake,
""Can you help me unravel my latest mistake?
I don't love him. Winter just wasn't my season.""

Yeah we walk through the doors, so accusing their eyes
Like they have any right at all to criticize.
Hypocrites, you're all here for the very same reason

'Cause you can't jump the track, we're like cars on a cable
And life's like an hourglass, glued to the table
No one can find the rewind button, girl.
So cradle your head in your hands
And breathe... just breathe,
Oh breathe, just breathe

May he turn 21 on the base at Fort Bliss
Just today he sat down to the flask in his fist,
Ain't been sober, since maybe October of last year.

Here in town you can tell he's been down for a while,
But, my God, it's so beautiful when the boy smiles,
Wanna hold him. Maybe I'll just sing about it.

'Cause you can't jump the track, we're like cars on a cable,
And life's like an hourglass, glued to the table.
No one can find the rewind button, boys,
So cradle your head in your hands,
And breathe... just breathe,
Oh breathe, just breathe

There's a light at each end of this tunnel,
You shout 'cause you're just as far in as you'll ever be out
And these mistakes you've made, you'll just make them again
If you'd only try turning around.

2 AM and I'm still awake, writing a song
If I get it all down on paper, it's no longer inside of me,
Threatening the life it belongs to

And I feel like I'm naked in front of the crowd
'Cause these words are my diary, screaming out loud
And I know that you'll use them, however you want to

But you can't jump the track, we're like cars on a cable,
And life's like an hourglass, glued to the table
No one can find the rewind button now
Sing it if you understand.
And breathe, just breathe
Whoa breathe, just breathe,
Oh breathe, just breathe,
Oh breathe, just breathe.",2005
Harrowdown Hill,Thom Yorke,https://www.azlyrics.com/lyrics/thomyorke/harrowdownhill.html,"Don't walk the plank like I did
You will be dispensed with
When you've become inconvenient
Up on Harrowdown Hill
Near where you used to go to school
That's where I am
That's where I'm lying down

Did I fall or was I pushed?
Did I fall or was I pushed?
Then where's the blood?
Then where's the blood?

But I'm coming home
I'm coming home
To make it all right
So dry your eyes

We think the same things at the same time
We just can't do anything about it
We think the same things at the same time
We just can't do anything about it

So don't ask me
Ask the ministry
Don't ask me
Ask the ministry

We think the same things at the same time
There are so many of us
So you can't count

We think the same things at the same time
There are too many of us
So you can't count

Can you see me when I'm running?
Can you see me when I'm running?
Away from them, away from them

I can't take their pressure
No one cares if you live or die
They just want me gone
They want me gone

But I'm coming home
I'm coming home
To make it all right
So dry your eyes

We think the same things at the same time
We just can't do anything about it
We think the same things at the same time

There are too many of us
So you can't 
There are too many of us
So you can't count

It was me lead onto the back of Harrowdown Hill
It was me lead onto the back of Harrowdown Hill
It was a slippery, slippery, slippery, slope
It was a slippery, slippery, slippery, slope
I feel me slipping in and out of consciousness
I feel me slipping in and out of consciousness
I feel me",2006
Wires,Athlete,https://www.azlyrics.com/lyrics/athlete/wires.html,"You got wires, going in
You got wires, coming out of your skin
You got tears, making tracks
I got tears, that are scared of the facts

Running, down corridors through, automatic doors
Got to get to you, got to see this through
I see hope is here, in a plastic box
I've seen christmas lights, reflect in your eyes

You got wires, going in
You got wires, coming out of your skin
There's dry blood, on your wrist
Your dry blood on my fingertip

Running, down corridoors through, automatic doors
Got to get to you, got to see this through
First night of your life, curled up on your own
Looking at you now, you would never know

I see it in your eyes, I see it in your eyes
You'll be alright
I see it in your eyes, I see it in your eyes
You'll be alright

Alright

Running, down corridors through, automatic doors
Got to get to you, got to see this through
I see hope is here, in a plastic box
I've seen christmas lights, reflect in your eyes
down corridors, through automatic doors
Got to get to you, got to see this through
First night of your life, curled up on your own
Looking at you now, you would never know.",2005
Skellig,Loreena McKennitt,https://www.azlyrics.com/lyrics/loreenamckennitt/skellig.html,"O light the candle, John
The daylight has almost gone
The birds have sung their last
The bells call all to mass

Sit here by my side
For the night is very long
There's something I must tell
Before I pass along

I joined the brotherhood
My books were all to me
I scribed the words of God
And much of history

Many a year was I
Perched out upon the sea
The waves would wash my tears,
The wind, my memory

I'd hear the ocean breathe
Exhale upon the shore
I knew the tempest's blood
Its wrath I would endure

And so the years went by
Within my rocky cell
With only a mouse or bird
My friend; I loved them well

And so it came to pass
I'd come here to Romani
And many a year it took
Till I arrived here with thee

On dusty roads I walked
And over mountains high
Through rivers running deep
Beneath the endless sky

Beneath these jasmine flowers
Amidst these cypress trees
I give you now my books
And all their mysteries

Now take the hourglass
And turn it on its head
For when the sands are still
'Tis then you'll find me dead

O light the candle, John
The daylight is almost gone
The birds have sung their last
The bells call all to mass",1997
White Flag,Dido,https://www.azlyrics.com/lyrics/dido/whiteflag.html,"I know you think that I shouldn't still love you,
Or tell you that.
But if I didn't say it, well I'd still have felt it
Where's the sense in that?

I promise I'm not trying to make your life harder
Or return to where we were

But I will go down with this ship
And I won't put my hands up and surrender
There will be no white flag above my door
I'm in love and always will be

I know I left too much mess and destruction
To come back again
And I caused nothing but trouble
I understand if you can't talk to me again

And if you live by the rules of ""it's over""
Then I'm sure that that makes sense

I will go down with this ship
And I won't put my hands up and surrender
There will be no white flag above my door
I'm in love and always will be

And when we meet
Which I'm sure we will
All that was there
Will be there still
I'll let it pass
And hold my tongue
And you will think
That I've moved on....

I will go down with this ship
And I won't put my hands up and surrender
There will be no white flag above my door
I'm in love and always will be

I will go down with this ship
And I won't put my hands up and surrender
There will be no white flag above my door
I'm in love and always will be

I will go down with this ship
And I won't put my hands up and surrender
There will be no white flag above my door
I'm in love and always will be",2003
Somewhere Only We Know,Keane,https://www.azlyrics.com/lyrics/keane/somewhereonlyweknow.html,"I walked across an empty land
I knew the pathway like the back of my hand
I felt the earth beneath my feet
Sat by the river and it made me complete

Oh simple thing where have you gone?
I'm getting old and I need something to rely on
So tell me when you're gonna let me in
I'm getting tired and I need somewhere to begin

I came across a fallen tree
I felt the branches of it looking at me
Is this the place we used to love?
Is this the place that I've been dreaming of?

Oh simple thing where have you gone?
I'm getting old and I need something to rely on
So tell me when you're gonna let me in
I'm getting tired and I need somewhere to begin

And if you have a minute why don't we go
Talk about it somewhere only we know?
This could be the end of everything
So why don't we go
Somewhere only we know?
Somewhere only we know?

Oh simple thing where have you gone?
I'm getting old and I need something to rely on
So tell me when you're gonna let me in
I'm getting tired and I need somewhere to begin

And if you have a minute why don't we go
Talk about it somewhere only we know?
This could be the end of everything
So why don't we go?
So why don't we go?

Ah-ah-ah
Ah-ah-ah

This could be the end of everything
So why don't we go
Somewhere only we know?
Somewhere only we know?
Somewhere only we know?",2004
Bullet Proof...I Wish I Was,Radiohead,https://www.azlyrics.com/lyrics/radiohead/bulletproofiwishiwas.html,"Limb by limb and tooth by tooth
Stirring up inside of me
Every day, every hour
Wish that I was bulletproof

Wax me, mould me
Heat the pins and stab them in
You have turned me into this
Just wish that it was bulletproof
Was bulletproof

So, pay me money and take a shot
Lead-fill the hole in me
I could burst a million bubbles
All surrogate and bulletproof

And bulletproof
And bulletproof
Bulletproof",1995
You Look So Fine,Garbage,https://www.azlyrics.com/lyrics/garbage/youlooksofine.html,"You look so fine

I want to break your heart 
And give you mine 
You're taking me over 

It's so insane 
You've got me tethered and chained 
I hear your name 
And I'm falling over 

I'm not like all the other girls 
I can't take it like the other girls 
I won't share it like the other girls 
That you used to know 

You look so fine 

Knocked down 
Cried out 
Been down just to find out 
I'm through 
Bleeding for you 

I'm open wide 
I want to take you home 
We'll waste some time 
You're the only one for me 

You look so fine 
I'm like the desert tonight 
Leave her behind 
If you want to show me 

I'm not like all the other girls 
I won't take it like the other girls 
I won't fake it like the other girls 
That you used to know 

You're taking me over 
Over and over 
I'm falling over 
Over and over 

You're taking me over 
Drown in me one more time 
Hide inside me tonight 
Do what you want to do 
Just pretend happy end 
Let me know let it show 

Ending with letting go [3x]

Let's pretend, happy end [4x]",1998
Amsterdam,Coldplay,https://www.azlyrics.com/lyrics/coldplay/amsterdam.html,"Come on, oh my star is fading
And I swerve out of control
If I, if I'd only waited
I'd not be stuck here in this hole

Come here, oh my star is fading
And I swerve out of control
And I swear I waited and waited
I've got to get out of this hole

But time is on your side
It's on your side now
Not pushing you down and all around
It's no cause for concern

Come on, oh my star is fading
And I see no chance of release
And I know I'm dead on the surface
But I am screaming underneath

And time is on your side
It's on your side now
Not pushing you down and all around
Oh, it's no cause for concern

Stuck on the end of this ball and chain
And I'm on my way back down again
Stood on a bridge, tied to a noose
Sick to the stomach
You can say what you mean
But it won't change a thing
I'm sick of the secrets

Stood on the edge
Tied to a noose
And you came along
And you cut me loose

You came along
And you cut me loose
You came along
And you cut me loose",2002
Babe I'm Gonna Leave You,Led Zeppelin,https://www.azlyrics.com/lyrics/ledzeppelin/babeimgonnaleaveyou.html,"Babe, baby, baby, I'm Gonna Leave You.
I said baby, you know I'm gonna leave you.
I'll leave you in the summertime,
Leave you when the summer comes a-rollin'
Leave you when the summer comes along.

Babe, babe, babe, babe, babe, babe,
Baby, baby, I wanna leave you.
I ain't jokin' woman, I got to ramble.
Oh, yeah, baby, baby, I believin',
We really got to ramble.
I can hear it callin' me the way it used to do,
I can hear it callin' me back home!

Babe, oh, babe... I'm gonna leave you
Oh, baby, you know, I've really got to leave you
Oh, I can hear it callin 'me
I said don't you hear it callin' me the way it used to do? Ooooh

I know, I know, I know I never, never, never, never, never gonna leave you, babe
But I got to go away from this place,
I've got to quit you, yeah
Ooh, baby, baby, baby, baby, baby, baby, baby, ooh, don't you hear it callin' me?
Oh, woman, woman, I know, I know
It feels good to have you back again
And I know that one day, baby, it's gonna really grow, yes it is.
We gonna go walkin' through the park every day.
Come what may, every day, ooh

My my my my my, my babe.
I'm gonna leave you, go away...
... Oh I miss you, baby

It was really, really good.
You made me happy every single day.
But now... I've got to go away! Oh, oh, oh.

Baby, baby, baby
That's when it's callin' me
I said that's when it's callin' me back home...",1969
Walk Away,Christina Aguilera,https://www.azlyrics.com/lyrics/christinaaguilera/walkaway.html,"What do you do, when you know something's bad for you and you still can't let it go?

I was naive, your love was like candy
Artificially sweet, I was deceived by the wrapping
Got caught in your web and I learned how to bleed
I was prey in your bed and devoured completely

[Chorus:]
And it hurts my soul cause I can't let go, all these walls are cavin' in
I can't stop my sufferin'
I hate to show that I've lost control 'cause I
I keep goin' right back to the one thing that I need
To walk away from

I need to get away from ya, need to walk away from ya
Get away, walk away, walk away...

I should have known that I was used for amusement
Couldn't see through the smoke, it was all an illusion
Now I've been lickin' my wounds, but the venom seeps deeper
We both can seduce, but darlin' you hold me prisoner

[Chorus x2:]
Oh I'm about to break, I can't stop this ache
I'm addicted to your allure, and I'm fiendin' for a cure
Every step I take leads to one mistake
I keep goin' right back to the one thing that I need
I'm about to break and I can't stop this ache, getting nothing in return
What did I do to deserve the pain of this slow burn
And everywhere I turn I keep goin' right back to the one thing that I need
To walk away from

I need to get away from ya, need to walk away from ya
Get away, walk away, walk away...

Every time I try to grasp for air, I am smothered in despair it's never over, over
Seems I'll never wake from this nightmare, I let out a silent pray
Let it be over, over

Inside I'm screaming, begging, pleading no more

Now what to do, my heart has been bruised, so sad but it's true
Each beat reminds me of you

[Out Chorus:]
It hurts my soul 'cause I can't let go, all these walls are cavin' in
I can't stop my sufferin'
I hate to show that I lost control
Cause I keep goin' right back to the one thing that I need, Oh
I'm about to break, and I can't stop this ache
I'm addicted to your allure and I'm fiending for a cure
Every step I take leads to one mistake
I keep goin right back to the one thing that I need, Oh
I can't mend, this torn state I'm in
Getting nothing in return what did I do to deserve
The pain of this slow burn
And everywhere I turn I keep goin right back
To the one thing that I need to walk away from

[Chorus x4]",2002
Butterfly,Weezer,https://www.azlyrics.com/lyrics/weezer/butterfly.html,"Yesterday I went outside
With my momma's mason jar
Caught a lovely Butterfly
When I woke up today
Looked in on my fairy pet
She had withered all away
No more sighing in her breast
I'm sorry for what I did
I did what my body told me to
I didn't mean to do you harm
Everytime I pin down what I think I want
It slips away - the ghost slips away
I smell you on my hand for days
I can't wash away your scent
If I'm a dog then you're a bitch
I guess you're as real as me
Maybe I can live with that
Maybe I need fantasies
A life of chasing butterfly 

I'm sorry for what I did
I did what my body told me to
I didn't mean to do you harm
Everytime I pin down what I think I want
It slips away - the ghost slips away 

I told you I would return
When the robin makes his nest
But I ain't never coming back
I'm sorry, I'm sorry, I'm sorry",1996
Heartattack in a Layby,Porcupine Tree,https://www.azlyrics.com/lyrics/porcupinetree/heartattackinalayby.html,"I pull off the road
East of Baldock and Ashford
Feeling for my cell
In the light from the dashboard

Hissing from the road
The smell of rain in the air con
Maybe check the news
Or just put a tape on

Lighting up a smoke
I've got this feeling inside me
Don't feel too good

If I close my eyes
And fell asleep in this layby
Would it all subside
The fever pushing the day by

Motor window wind
I could do with some fresh air
Can't breathe too well

(She waits for me. Home waits for me.)

I guess I should go now
She's waiting to make up
To tell me she's sorry
And how much she missed me
I guess I'm just burnt out
I really should slow down
I'm perfectly fine but
I just need to lie down

We'll grow old together
We'll grow old together
We'll grow old together...",2002
Born to Die,Lana Del Rey,https://www.azlyrics.com/lyrics/lanadelrey/borntodie.html,"Why?
Who me?
Why?

Feet don't fail me now
Take me to the finish line
Oh my heart it breaks every step that I take
But I'm hoping at the gates,
They'll tell me that you're mine

Walking through the city streets
Is it by mistake or design?
I feel so alone on a Friday night
Can you make it feel like home, if I tell you you're mine?
It's like I told you honey

Don't make me sad, don't make me cry
Sometimes love is not enough and the road gets tough
I don't know why
Keep making me laugh, let's go get high
The road is long, we carry on
Try to have fun in the meantime

Come and take a walk on the wild side
Let me kiss you hard in the pouring rain
You like your girls insane
Choose your last words
This is the last time
'Cause you and I, we were born to die

Lost but now I am found
I can see but once I was blind
I was so confused as a little child
Tried to take what I could get
Scared that I couldn't find
All the answers honey

Don't make me sad, don't make me cry
Sometimes love is not enough and the road gets tough
I don't know why
Keep making me laugh
Let's go get high
The road is long, we carry on
Try to have fun in the meantime

Come and take a walk on the wild side
Let me kiss you hard in the pouring rain
You like your girls insane
Choose your last words,
This is the last time
'Cause you and I
We were born to die 
We were born to die 
We were born to die 

Come and take a walk on the wild side
Let me kiss you hard in the pouring rain
You like your girls insane

So don't make me sad, don't make me cry
Sometimes love is not enough and the road gets tough
I don't know why
Keep making me laugh
Let's go get high
The road is long, we carry on
Try to have fun in the meantime

Come and take a walk on the wild side
Let me kiss you hard in the pouring rain
You like your girls insane...
Choose your last words,
This is the last time
'Cause you and I
We were born to die",2012
Warning Sign,Coldplay,https://www.azlyrics.com/lyrics/coldplay/warningsign.html,"A warning sign
I missed the good part, then I realised
I started looking and the bubble burst
I started looking for excuses

Come on in
I've got to tell you what a state I'm in
I've got to tell you in my loudest tones
That I started looking for a warning sign

When the truth is
I miss you
Yeah the truth is
That I miss you so

A warning sign
You came back to haunt me and I realised
That you were an island and I passed you by
When you were an island to discover

Come on in
I've got to tell you what a state I'm in
I've got to tell you in my loudest tones
That I started looking for a warning sign

When the truth is
I miss you
Yeah the truth is
That I miss you so

And I'm tired
I should not have let you go

So I crawl back into your open arms
Yes I crawl back into your open arms
And I crawl back into your open arms
Yes I crawl back into your open arms",2002
Littlest Things,Lily Allen,https://www.azlyrics.com/lyrics/lilyallen/littlestthings.html,"Sometimes I find myself sittin' back and reminiscing
Especially when I have to watch other people kissin'
And I remember when you started callin' me your missus
All the play fightin', all the flirtatious disses
I'd tell you sad stories about my childhood
I don't know why I trusted you but I knew that I could
We'd spend the whole weekend lying in our own dirt
I was just so happy in your boxers and your t-shirt

[Chorus]
Dreams, dreams
Of when we had just started things
Dreams of you and me
And it seems, it seems
That I can't shake those memories
I wonder if you have the same dreams too.

The littlest things that take me there
I know it sounds lame but it's so true
I know it's not right, but it seems unfair
The things are reminding me of you
Sometimes I wish we could just pretend
Even if only for one weekend
So come on, Tell me
Is this the end?

Drinkin' tea in bed
Watching DVD's
When I discovered all your dirty grotty magazines
You take me out shopping and all we'd buy is trainers
As if we ever needed anything to entertain us
The first time that you introduced me to your friends
And you could tell that I was nervous, so you held my hand
When I was feeling down, you made that face you do
There's no one in the world who could replace you

[Chorus]
Dreams, dreams
Of when we had just started things
Dreams of me and you
And it seems, it seems
That I can't shake those memories
I wonder if you feel the same way too

The littlest things that take me there
I know it sounds lame but it's so true
I know it's not right, but it seems unfair
The things are reminding me of you
Sometimes I wish we could just pretend
Even if only for one weekend
So come on, Tell me
Is this the end?",2006
Fade to Black,Metallica,https://www.azlyrics.com/lyrics/metallica/fadetoblack.html,"Life, it seems, will fade away
Drifting further every day
Getting lost within myself
Nothing matters, no one else

I have lost the will to live
Simply nothing more to give
There is nothing more for me
Need the end to set me free

Things not what they used to be
Missing one inside of me
Deathly lost, this can't be real
Cannot stand this hell I feel

Emptiness is filling me
To the point of agony
Growing darkness taking dawn
I was me, but now he's gone

No one but me can save myself, but it's too late
Now I can't think, think why I should even try

Yesterday seems as though it never existed
Death greets me warm, now I will just say goodbye",1984
Day Old Hate,City and Colour,https://www.azlyrics.com/lyrics/cityandcolour/dayoldhate.html,"So let's face it this was never what you wanted
But I know it's fun to pretend
Now blank stares and empty threats
Are all I have, they're all I have.

So drown me and if you can
Or we could just have conversation.
And I fall, I fall, I falter
But I'll find you before I drift away

Now you still speak of day old hate
Though your whole world has gone up into flames
And isn't it great to find that you're really worth nothing
And how safe it is to feel safe.

So drown me and if you can
Or we could just have conversation.
And I fall, I fall, I falter
But I'll find you before I drift away

The things we do just to stay alive
The things we do just to stay alive
The things we do just to stay alive
The things we do just to keep ourselves alive.",2005
Slow Dancing in a Burning Room,John Mayer,https://www.azlyrics.com/lyrics/johnmayer/slowdancinginaburningroom.html,"It's not a silly little moment,
It's not the storm before the calm.
This is the deep and dying breath of
This love that we've been working on.

Can't seem to hold you like I want to
So I can feel you in my arms.
Nobody's gonna come and save you,
We pulled too many false alarms.

We're going down,
And you can see it too.
We're going down,
And you know that we're doomed.
My dear,
We're slow dancing in a burning room.

I was the one you always dreamed of,
You were the one I tried to draw.
How dare you say it's nothing to me?
Baby, you're the only light I ever saw.

I'll make the most of all the sadness,
You'll be a bitch because you can.
You try to hit me just to hurt me
So you leave me feeling dirty
'Cause you can't understand.

We're going down,
And you can see it too.
We're going down,
And you know that we're doomed.
My dear,
We're slow dancing in a burning room.

Go cry about it - why don't you?
Go cry about it - why don't you?
Go cry about it - why don't you?

My dear, we're slow dancing in a burning room,
Burning room,
Burning room,
Burning room,
Burning room.

Don't you think we oughta know by now?
Don't you think we shoulda learned somehow?
Don't you think we oughta know by now?
Don't you think we shoulda learned somehow?
Don't you think we oughta know by now?
Don't you think we shoulda learned somehow?
Don't you think we shoulda learned somehow?
Don't you think we shoulda learned somehow?
Don't you think we shoulda learned somehow?
Don't you think we shoulda learned somehow?",2006
Love Hurts,Incubus,https://www.azlyrics.com/lyrics/incubus/lovehurts.html,"Tonight we drink to youth
And holding fast to truth
(I don't want to lose what I had as a boy.)
My heart still has a beat
But love is now a feat.
(As common as a cold day in LA.)
Sometimes when I'm alone, I wonder
Is there a spell that I am under
Keeping me from seeing the real thing?

Love hurts...
But sometimes it's a good hurt
And it feels like I'm alive.
Love sings,
When it transcends the bad things.
Have a heart and try me,
'cause without love I won't survive.

I'm fettered and abused,
I stand naked and accused
(Should I surface this one man submarine?)
I only want the truth
So tonight we drink to youth!
(I'll never lose what I had as a boy.)
Sometimes when I'm alone I wonder
Is there a spell that I am under
Keeping me from seeing the real thing?

Love hurts...
But sometimes it's a good hurt
And it feels like I'm alive.
Love sings,
When it transcends the bad things.
Have a heart and try me,
'cause without love I won't survive.",2006
Breathe,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/breathe.html,"I see your face in my mind as I drive away
'Cause none of us thought it was gonna end that way.
People are people, and sometimes we change our minds.
But it's killing me to see you go after all this time.

Music starts playin' like the end of a sad movie.
It's the kinda ending you don't really wanna see.
'Cause it's tragedy and it'll only bring you down.
Now I don't know what to be without you around.

And we know it's never simple, never easy,
Never a clean break. No one here to save me.
You're the only thing I know like the back of my hand.

And I can't breathe without you
But I have to.
Breathe without you
But I have to.

Never wanted this, never wanna see you hurt.
Every little bump in the road I tried to swerve.
People are people, and sometimes it doesn't work out.
Nothing we say is gonna save us from the fallout.

And we know it's never simple, never easy,
Never a clean break. No one here to save me.
You're the only thing I know like the back of my hand.

And I can't breathe without you
But I have to.
Breathe without you
But I have to.

It's two AM.
Feelin' like I just lost a friend.
Hope you know it's not easy, easy for me.
It's two AM.
Feelin' like I just lost a friend.
Hope you know this ain't easy, easy for me.

And we know it's never simple, never easy,
Never a clean break. No one here to save me.

I can't breathe without you
But I have to.
Breathe without you
But I have to.

Breathe without you
But I have to.

I'm sorry.
I'm sorry.
I'm sorry.
I'm sorry.
I'm sorry.
I'm sorry.
I'm sorry",2008
The Heart Wants What It Wants,Selena Gomez,https://www.azlyrics.com/lyrics/selenagomez/theheartwantswhatitwants.html,"You got me sipping on something
I can't compare to nothing
I've ever known, I'm hoping
That after this fever I'll survive
I know I'm acting a bit crazy
Strung out, a little bit hazy
Hand over heart, I'm praying
That I'm gonna make it out alive

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up
But the heart wants what it wants
The heart wants what it wants

You got me scattered in pieces
Shining like stars and screaming
Lighting me up like Venus
But then you disappear and make me wait
And every second's like torture
Heroin drip, no more so
Finding a way to let go
Baby, baby, no, I can't escape

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up
But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

This is a modern fairytale
No happy endings
No wind in our sails
But I can't imagine a life without
Breathless moments
Breaking me down, down, down, down

The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up
But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

The heart wants what it wants, baby
It wants what it wants, baby
It wants what it wants
It wants what it wants",ompi
Teardrop,Massive Attack,https://www.azlyrics.com/lyrics/massiveattack/teardrop.html,"[Elizabeth Fraser:]
Love, love is a verb
Love is a doing word
Fearless on my breath
Gentle impulsion
Shakes me, makes me lighter
Fearless on my breath

Teardrop on the fire
Fearless on my breath

Night, night after day
Black flowers blossom
Fearless on my breath
Black flowers blossom
Fearless on my breath

Teardrop on the fire
Fearless on my...

Water is my eye
Most faithful mirror
Fearless on my breath
Teardrop on the fire
Of a confession
Fearless on my breath
Most faithful mirror
Fearless on my breath

Teardrop on the fire
Fearless on my breath

You're stumbling a little
You're stumbling a little",1998
Wandering Star,Portishead,https://www.azlyrics.com/lyrics/portishead/wanderingstar.html,"Please could you stay awhile to share my grief
For its such a lovely day
To have to always feel this way
And the time that I will suffer less
Is when I never have to wake

Wandering stars, for whom it is reserved
The blackness of darkness forever
Wandering stars, for whom it is reserved
The blackness of darkness forever

... Those who have seen the needles eye, now tread
Like a husk, from which all that was, now has fled
And the masks, that the monsters wear
To feed, upon their prey

Wandering stars, for whom it is reserved
The blackness of darkness forever
Wandering stars, for whom it is reserved
The blackness of darkness forever

[INSTRUMENTAL]

(always) doubled up inside
Take awhile to shed my grief
(always) doubled up inside
Taunted, cruel.... ...

Wandering stars, for whom it is reserved
The blackness of darkness forever
Wandering stars, for whom it is reserved
The blackness of darkness forever",1994
Last Goodbye,Jeff Buckley,https://www.azlyrics.com/lyrics/jeffbuckley/lastgoodbye.html,"This is our last goodbye 
I hate to feel the love between us die 
But it's over 
Just hear this and then i'll go 
You gave me more to live for 
More than you'll ever know 

This is our last embrace 
Must I dream and always see your face 
Why can't we overcome this wall 
Well, maybe it's just because i didn't know you at all 

Kiss me, please kiss me 
But kiss me out of desire, babe, and not consolation 
You know it makes me so angry 'cause i know that in time 
I'll only make you cry, this is our last goodbye 

Did you say 'no, this can't happen to me,' 
And did you rush to the phone to call 
Was there a voice unkind in the back of your mind 
Saying maybe you didn't know him at all 
You didn't know him at all, oh, you didn't know 

Well, the bells out in the church tower chime 
Burning clues into this heart of mine 
Thinking so hard on her soft eyes and the memories 
Offer signs that it's over... it's over",1994
At Seventeen,Janis Ian,https://www.azlyrics.com/lyrics/janisian/atseventeen.html,"I learned the truth at seventeen
That love was meant for beauty queens
And high school girls with clear skinned smiles
Who married young and then retired
The valentines I never knew
The Friday night charades of youth
Were spent on one more beautiful
At seventeen I learned the truth

And those of us with ravaged faces
Lacking in the social graces
Desperately remained at home
Inventing lovers on the phone
Who called to say come dance with me
And murmured vague obscenities
It isn't all it seems
At seventeen

A brown eyed girl in hand me downs
Whose name I never could pronounce
Said, ""Pity please the ones who serve,
They only get what they deserve""
The rich relationed hometown queen
Marries into what she needs
With a guarantee of company
And haven for the elderly

Remember those who win the game
Lose the love they sought to gain
In debentures of quality
And dubious integrity
Their small town eyes will gape at you
In dull surprise when payment due
Exceeds accounts received
At seventeen

To those of us who know the pain
Of valentines that never came
And those whose names were never called
When choosing sides for basketball
It was long ago and far away
The world was younger than today
And dreams were all they gave for free
To ugly duckling girls like me

We all play the game and when we dare
To cheat ourselves at solitaire
Inventing lovers on the phone
Repenting other lives unknown
That call and say, come dance with me
And murmur vague obscenities
At ugly girls like me
At seventeen",1975
Adia,Sarah McLachlan,https://www.azlyrics.com/lyrics/sarahmclachlan/adia.html,"Adia I do believe I failed you
Adia I know I let you down
don't you know I tried so hard
to love you in my way
it's easy let it go...

Adia I'm empty since you left me
trying to find a way to carry on
I search myself and everyone
to see where we went wrong

'cause there's no one left to finger
there's no one here to blame
there's no one left to talk to honey
and there ain't no one to buy our innocence
'cause we are born innocent
believe me Adia, we are still innocent
it's easy, we all falter
does it matter?

Adia I thought we could make it
but I know I can't change the way you feel
I leave you with your misery
a friend who won't betray
I pull you from your tower
I take away your pain
and show you all the beauty you possess
if you'd only let yourself believe that
we are born innocent
believe me Adia, we are still innocent
it's easy, we all falter, does it matter?
believe me Adia, we are still innocent
'cause we are born innocent
Adia we are still
it's easy, we all falter ... but does it matter?",1997
Keep Breathing,Ingrid Michaelson,https://www.azlyrics.com/lyrics/ingridmichaelson/keepbreathing.html,"The storm is coming but I don't mind
People are dying, I close my blinds

All that I know is I'm breathing now

I want to change the world
Instead I sleep
I want to believe in more than you and me

But all that I know is I'm breathing
All I can do is keep breathing
All we can do is keep breathing now

All that I know is I'm breathing
All I can do is keep breathing.
All we can do is keep breathing 

All we can do is keep breathing
All we can do is keep breathing
All we can do is keep breathing
All we can do is keep breathing
All we can do is keep breathing now",2008
Paranoid Android,Radiohead,https://www.azlyrics.com/lyrics/radiohead/paranoidandroid.html,"Please could you stop the noise, I'm trying to get some rest
From all the unborn chicken voices in my head
What's that...? (I may be paranoid, but not an android)
What's that...? (I may be paranoid, but not an android)

When I am king, you will be first against the wall
With your opinion which is of no consequence at all
What's that...? (I may be paranoid, but no android)
What's that...? (I may be paranoid, but no android)

Ambition makes you look pretty ugly
Kicking and squealing gucci little piggy
You don't remember
You don't remember
Why don't you remember my name?
Off with his head, man
Off with his head, man
Why don't you remember my name?
I guess he does....

Rain down, rain down
Come on rain down on me
From a great height
From a great height... height...
Rain down, rain down
Come on rain down on me
From a great height
From a great height... height...
Rain down, rain down
Come on rain down on me

That's it, sir
You're leaving
The crackle of pigskin
The dust and the screaming
The yuppies networking
The panic, the vomit
The panic, the vomit
God loves his children, God loves his children, yeah!",1997
